#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
5638,06/08/2022 00:19:10,17.03,0.00,,,,
5639,06/08/2022 00:19:20,17.03,0.00,,,,
5640,06/08/2022 00:19:30,16.94,0.00,,,,
5641,06/08/2022 00:19:40,16.99,0.00,,,,
5642,06/08/2022 00:19:50,17.03,0.00,,,,
5643,06/08/2022 00:20:00,17.03,0.00,,,,
5644,06/08/2022 00:20:10,17.03,0.00,,,,
5645,06/08/2022 00:20:20,17.07,0.00,,,,
5646,06/08/2022 00:20:30,17.03,0.19,,,,
5647,06/08/2022 00:20:40,17.03,0.00,,,,
5648,06/08/2022 00:20:50,17.03,0.00,,,,
5649,06/08/2022 00:21:00,17.03,0.00,,,,
5650,06/08/2022 00:21:10,17.07,0.00,,,,
5651,06/08/2022 00:21:20,17.07,0.00,,,,
5652,06/08/2022 00:21:30,17.03,0.00,,,,
5653,06/08/2022 00:21:40,16.99,0.00,,,,
5654,06/08/2022 00:21:50,17.03,0.00,,,,
5655,06/08/2022 00:22:00,17.03,0.00,,,,
5656,06/08/2022 00:22:10,17.07,0.00,,,,
5657,06/08/2022 00:22:20,16.99,0.00,,,,
5658,06/08/2022 00:22:30,17.03,0.00,,,,
5659,06/08/2022 00:22:40,17.03,0.00,,,,
5660,06/08/2022 00:22:50,17.03,0.00,,,,
5661,06/08/2022 00:23:00,17.03,0.00,,,,
5662,06/08/2022 00:23:10,17.03,0.00,,,,
5663,06/08/2022 00:23:20,17.03,0.00,,,,
5664,06/08/2022 00:23:30,17.03,0.00,,,,
5665,06/08/2022 00:23:40,16.99,0.00,,,,
5666,06/08/2022 00:23:50,16.99,0.00,,,,
5667,06/08/2022 00:24:00,17.03,0.00,,,,
5668,06/08/2022 00:24:10,16.99,0.00,,,,
5669,06/08/2022 00:24:20,17.03,0.00,,,,
5670,06/08/2022 00:24:30,17.03,0.00,,,,
5671,06/08/2022 00:24:40,17.03,0.00,,,,
5672,06/08/2022 00:24:50,17.03,0.00,,,,
5673,06/08/2022 00:25:00,17.03,0.00,,,,
5674,06/08/2022 00:25:10,17.03,0.00,,,,
5675,06/08/2022 00:25:20,17.03,0.00,,,,
5676,06/08/2022 00:25:30,17.03,0.00,,,,
5677,06/08/2022 00:25:40,17.03,0.00,,,,
5678,06/08/2022 00:25:50,17.07,0.00,,,,
5679,06/08/2022 00:26:00,17.03,0.00,,,,
5680,06/08/2022 00:26:10,17.03,0.00,,,,
5681,06/08/2022 00:26:20,17.07,0.00,,,,
5682,06/08/2022 00:26:30,16.99,0.00,,,,
5683,06/08/2022 00:26:40,17.03,0.00,,,,
5684,06/08/2022 00:26:50,17.07,0.00,,,,
5685,06/08/2022 00:27:00,17.03,0.00,,,,
5686,06/08/2022 00:27:10,17.03,0.00,,,,
5687,06/08/2022 00:27:20,17.07,0.00,,,,
5688,06/08/2022 00:27:30,17.07,0.00,,,,
5689,06/08/2022 00:27:40,17.03,0.00,,,,
5690,06/08/2022 00:27:50,17.11,0.00,,,,
5691,06/08/2022 00:28:00,17.11,0.00,,,,
5692,06/08/2022 00:28:10,17.07,0.00,,,,
5693,06/08/2022 00:28:20,17.03,0.00,,,,
5694,06/08/2022 00:28:30,17.03,0.00,,,,
5695,06/08/2022 00:28:40,17.03,0.00,,,,
5696,06/08/2022 00:28:50,17.07,0.00,,,,
5697,06/08/2022 00:29:00,17.11,0.00,,,,
5698,06/08/2022 00:29:10,17.07,0.00,,,,
5699,06/08/2022 00:29:20,17.07,0.00,,,,
5700,06/08/2022 00:29:30,17.07,0.00,,,,
5701,06/08/2022 00:29:40,17.11,0.00,,,,
5702,06/08/2022 00:29:50,17.03,0.00,,,,
5703,06/08/2022 00:30:00,17.07,0.00,,,,
5704,06/08/2022 00:30:10,17.07,0.00,,,,
5705,06/08/2022 00:30:20,17.03,0.00,,,,
5706,06/08/2022 00:30:30,17.07,0.00,,,,
5707,06/08/2022 00:30:40,17.07,0.00,,,,
5708,06/08/2022 00:30:50,17.07,0.00,,,,
5709,06/08/2022 00:31:00,17.07,0.00,,,,
5710,06/08/2022 00:31:10,17.07,0.00,,,,
5711,06/08/2022 00:31:20,17.16,0.00,,,,
5712,06/08/2022 00:31:30,17.07,0.00,,,,
5713,06/08/2022 00:31:40,17.07,0.00,,,,
5714,06/08/2022 00:31:50,17.07,0.00,,,,
5715,06/08/2022 00:32:00,17.07,0.19,,,,
5716,06/08/2022 00:32:10,17.07,0.00,,,,
5717,06/08/2022 00:32:20,17.07,0.00,,,,
5718,06/08/2022 00:32:30,17.11,0.00,,,,
5719,06/08/2022 00:32:40,17.07,0.00,,,,
5720,06/08/2022 00:32:50,17.11,0.00,,,,
5721,06/08/2022 00:33:00,17.16,0.00,,,,
5722,06/08/2022 00:33:10,17.11,0.00,,,,
5723,06/08/2022 00:33:20,17.11,0.00,,,,
5724,06/08/2022 00:33:30,17.11,0.00,,,,
5725,06/08/2022 00:33:40,17.07,0.00,,,,
5726,06/08/2022 00:33:50,17.11,0.00,,,,
5727,06/08/2022 00:34:00,17.11,0.00,,,,
5728,06/08/2022 00:34:10,17.07,0.00,,,,
5729,06/08/2022 00:34:20,17.07,0.00,,,,
5730,06/08/2022 00:34:30,17.11,0.00,,,,
5731,06/08/2022 00:34:40,17.16,0.00,,,,
5732,06/08/2022 00:34:50,17.11,0.00,,,,
5733,06/08/2022 00:35:00,17.07,0.00,,,,
5734,06/08/2022 00:35:10,17.11,0.00,,,,
5735,06/08/2022 00:35:20,17.11,0.00,,,,
5736,06/08/2022 00:35:30,17.07,0.00,,,,
5737,06/08/2022 00:35:40,17.11,0.00,,,,
5738,06/08/2022 00:35:50,17.16,0.00,,,,
5739,06/08/2022 00:36:00,17.11,0.00,,,,
5740,06/08/2022 00:36:10,17.11,0.00,,,,
5741,06/08/2022 00:36:20,17.16,0.00,,,,
5742,06/08/2022 00:36:30,17.16,0.00,,,,
5743,06/08/2022 00:36:40,17.16,0.00,,,,
5744,06/08/2022 00:36:50,17.16,0.00,,,,
5745,06/08/2022 00:37:00,17.16,0.00,,,,
5746,06/08/2022 00:37:10,17.11,0.00,,,,
5747,06/08/2022 00:37:20,17.16,0.00,,,,
5748,06/08/2022 00:37:30,17.16,0.00,,,,
5749,06/08/2022 00:37:40,17.11,0.00,,,,
5750,06/08/2022 00:37:50,17.07,0.00,,,,
5751,06/08/2022 00:38:00,17.16,0.00,,,,
5752,06/08/2022 00:38:10,17.16,0.00,,,,
5753,06/08/2022 00:38:20,17.11,0.00,,,,
5754,06/08/2022 00:38:30,17.11,0.00,,,,
5755,06/08/2022 00:38:40,17.16,0.00,,,,
5756,06/08/2022 00:38:50,17.16,0.00,,,,
5757,06/08/2022 00:39:00,17.16,0.00,,,,
5758,06/08/2022 00:39:10,17.11,0.00,,,,
5759,06/08/2022 00:39:20,17.11,0.00,,,,
5760,06/08/2022 00:39:30,17.11,0.00,,,,
5761,06/08/2022 00:39:40,17.11,0.00,,,,
5762,06/08/2022 00:39:50,17.11,0.00,,,,
5763,06/08/2022 00:40:00,17.16,0.00,,,,
5764,06/08/2022 00:40:10,17.16,0.00,,,,
5765,06/08/2022 00:40:20,17.11,0.00,,,,
5766,06/08/2022 00:40:30,17.16,0.00,,,,
5767,06/08/2022 00:40:40,17.20,0.00,,,,
5768,06/08/2022 00:40:50,17.16,0.00,,,,
5769,06/08/2022 00:41:00,17.20,0.00,,,,
5770,06/08/2022 00:41:10,17.11,0.00,,,,
5771,06/08/2022 00:41:20,17.16,0.00,,,,
5772,06/08/2022 00:41:30,17.16,0.00,,,,
5773,06/08/2022 00:41:40,17.20,0.00,,,,
5774,06/08/2022 00:41:50,17.16,0.00,,,,
5775,06/08/2022 00:42:00,17.20,0.00,,,,
5776,06/08/2022 00:42:10,17.16,0.00,,,,
5777,06/08/2022 00:42:20,17.16,0.00,,,,
5778,06/08/2022 00:42:30,17.16,0.00,,,,
5779,06/08/2022 00:42:40,17.16,0.00,,,,
5780,06/08/2022 00:42:50,17.16,0.00,,,,
5781,06/08/2022 00:43:00,17.20,0.00,,,,
5782,06/08/2022 00:43:10,17.16,0.00,,,,
5783,06/08/2022 00:43:20,17.20,0.00,,,,
5784,06/08/2022 00:43:30,17.16,0.00,,,,
5785,06/08/2022 00:43:40,17.20,0.00,,,,
5786,06/08/2022 00:43:50,17.16,0.00,,,,
5787,06/08/2022 00:44:00,17.16,0.00,,,,
5788,06/08/2022 00:44:10,17.16,0.00,,,,
5789,06/08/2022 00:44:20,17.16,0.00,,,,
5790,06/08/2022 00:44:30,17.20,0.00,,,,
5791,06/08/2022 00:44:40,17.20,0.00,,,,
5792,06/08/2022 00:44:50,17.20,0.00,,,,
5793,06/08/2022 00:45:00,17.16,0.00,,,,
5794,06/08/2022 00:45:10,17.16,0.00,,,,
5795,06/08/2022 00:45:20,17.20,0.00,,,,
5796,06/08/2022 00:45:30,17.20,0.00,,,,
5797,06/08/2022 00:45:40,17.20,0.00,,,,
5798,06/08/2022 00:45:50,17.16,0.00,,,,
5799,06/08/2022 00:46:00,17.20,0.00,,,,
5800,06/08/2022 00:46:10,17.20,0.00,,,,
5801,06/08/2022 00:46:20,17.11,0.00,,,,
5802,06/08/2022 00:46:30,17.20,0.00,,,,
5803,06/08/2022 00:46:40,17.20,0.00,,,,
5804,06/08/2022 00:46:50,17.20,0.00,,,,
5805,06/08/2022 00:47:00,17.16,0.00,,,,
5806,06/08/2022 00:47:10,17.11,0.00,,,,
5807,06/08/2022 00:47:20,17.16,0.00,,,,
5808,06/08/2022 00:47:30,17.16,0.00,,,,
5809,06/08/2022 00:47:40,17.16,0.00,,,,
5810,06/08/2022 00:47:50,17.16,0.00,,,,
5811,06/08/2022 00:48:00,17.16,0.00,,,,
5812,06/08/2022 00:48:10,17.16,0.00,,,,
5813,06/08/2022 00:48:20,17.16,0.00,,,,
5814,06/08/2022 00:48:30,17.16,0.00,,,,
5815,06/08/2022 00:48:40,17.11,0.00,,,,
5816,06/08/2022 00:48:50,17.16,0.00,,,,
5817,06/08/2022 00:49:00,17.16,0.00,,,,
5818,06/08/2022 00:49:10,17.20,0.00,,,,
5819,06/08/2022 00:49:20,17.16,0.00,,,,
5820,06/08/2022 00:49:30,17.16,0.00,,,,
5821,06/08/2022 00:49:40,17.16,0.00,,,,
5822,06/08/2022 00:49:50,17.16,0.00,,,,
5823,06/08/2022 00:50:00,17.16,0.00,,,,
5824,06/08/2022 00:50:10,17.20,0.00,,,,
5825,06/08/2022 00:50:20,17.16,0.00,,,,
5826,06/08/2022 00:50:30,17.16,0.00,,,,
5827,06/08/2022 00:50:40,17.20,0.00,,,,
5828,06/08/2022 00:50:50,17.16,0.00,,,,
5829,06/08/2022 00:51:00,17.16,0.00,,,,
5830,06/08/2022 00:51:10,17.16,0.00,,,,
5831,06/08/2022 00:51:20,17.16,0.00,,,,
5832,06/08/2022 00:51:30,17.16,0.00,,,,
5833,06/08/2022 00:51:40,17.16,0.00,,,,
5834,06/08/2022 00:51:50,17.16,0.00,,,,
5835,06/08/2022 00:52:00,17.16,0.00,,,,
5836,06/08/2022 00:52:10,17.20,0.00,,,,
5837,06/08/2022 00:52:20,17.16,0.00,,,,
5838,06/08/2022 00:52:30,17.20,0.00,,,,
5839,06/08/2022 00:52:40,17.16,0.00,,,,
5840,06/08/2022 00:52:50,17.20,0.00,,,,
5841,06/08/2022 00:53:00,17.11,0.00,,,,
5842,06/08/2022 00:53:10,17.16,0.00,,,,
5843,06/08/2022 00:53:20,17.16,0.00,,,,
5844,06/08/2022 00:53:30,17.16,0.00,,,,
5845,06/08/2022 00:53:40,17.16,0.00,,,,
5846,06/08/2022 00:53:50,17.16,0.00,,,,
5847,06/08/2022 00:54:00,17.16,0.00,,,,
5848,06/08/2022 00:54:10,17.16,0.00,,,,
5849,06/08/2022 00:54:20,17.16,0.00,,,,
5850,06/08/2022 00:54:30,17.16,0.00,,,,
5851,06/08/2022 00:54:40,17.20,0.19,,,,
5852,06/08/2022 00:54:50,17.20,0.00,,,,
5853,06/08/2022 00:55:00,17.20,0.00,,,,
5854,06/08/2022 00:55:10,17.16,0.00,,,,
5855,06/08/2022 00:55:20,17.16,0.00,,,,
5856,06/08/2022 00:55:30,17.20,0.00,,,,
5857,06/08/2022 00:55:40,17.16,0.00,,,,
5858,06/08/2022 00:55:50,17.16,0.00,,,,
5859,06/08/2022 00:56:00,17.16,0.00,,,,
5860,06/08/2022 00:56:10,17.16,0.00,,,,
5861,06/08/2022 00:56:20,17.20,0.00,,,,
5862,06/08/2022 00:56:30,17.16,0.00,,,,
5863,06/08/2022 00:56:40,17.20,0.00,,,,
5864,06/08/2022 00:56:50,17.16,0.00,,,,
5865,06/08/2022 00:57:00,17.16,0.00,,,,
5866,06/08/2022 00:57:10,17.16,0.00,,,,
5867,06/08/2022 00:57:20,17.11,0.00,,,,
5868,06/08/2022 00:57:30,17.20,0.00,,,,
5869,06/08/2022 00:57:40,17.20,0.00,,,,
5870,06/08/2022 00:57:50,17.11,0.00,,,,
5871,06/08/2022 00:58:00,17.16,0.00,,,,
5872,06/08/2022 00:58:10,17.16,0.00,,,,
5873,06/08/2022 00:58:20,17.16,0.00,,,,
5874,06/08/2022 00:58:30,17.16,0.00,,,,
5875,06/08/2022 00:58:40,17.20,0.00,,,,
5876,06/08/2022 00:58:50,17.11,0.00,,,,
5877,06/08/2022 00:59:00,17.16,0.00,,,,
5878,06/08/2022 00:59:10,17.16,0.00,,,,
5879,06/08/2022 00:59:20,17.16,0.00,,,,
5880,06/08/2022 00:59:30,17.16,0.00,,,,
5881,06/08/2022 00:59:40,17.16,0.00,,,,
5882,06/08/2022 00:59:50,17.16,0.00,,,,
5883,06/08/2022 01:00:00,17.20,0.00,,,,
5884,06/08/2022 01:00:10,17.16,0.00,,,,
5885,06/08/2022 01:00:20,17.20,0.00,,,,
5886,06/08/2022 01:00:30,17.16,0.00,,,,
5887,06/08/2022 01:00:40,17.16,0.00,,,,
5888,06/08/2022 01:00:50,17.16,0.00,,,,
5889,06/08/2022 01:01:00,17.16,0.00,,,,
5890,06/08/2022 01:01:10,17.16,0.00,,,,
5891,06/08/2022 01:01:20,17.16,0.00,,,,
5892,06/08/2022 01:01:30,17.07,0.00,,,,
5893,06/08/2022 01:01:40,17.16,0.00,,,,
5894,06/08/2022 01:01:50,17.16,0.00,,,,
5895,06/08/2022 01:02:00,17.16,0.00,,,,
5896,06/08/2022 01:02:10,17.11,0.00,,,,
5897,06/08/2022 01:02:20,17.16,0.00,,,,
5898,06/08/2022 01:02:30,17.16,0.00,,,,
5899,06/08/2022 01:02:40,17.11,0.00,,,,
5900,06/08/2022 01:02:50,17.16,0.00,,,,
5901,06/08/2022 01:03:00,17.16,0.00,,,,
5902,06/08/2022 01:03:10,17.16,0.00,,,,
5903,06/08/2022 01:03:20,17.16,0.00,,,,
5904,06/08/2022 01:03:30,17.11,0.00,,,,
5905,06/08/2022 01:03:40,17.11,0.00,,,,
5906,06/08/2022 01:03:50,17.20,0.00,,,,
5907,06/08/2022 01:04:00,17.16,0.00,,,,
5908,06/08/2022 01:04:10,17.11,0.00,,,,
5909,06/08/2022 01:04:20,17.16,0.00,,,,
5910,06/08/2022 01:04:30,17.16,0.00,,,,
5911,06/08/2022 01:04:40,17.16,0.00,,,,
5912,06/08/2022 01:04:50,17.16,0.00,,,,
5913,06/08/2022 01:05:00,17.16,0.00,,,,
5914,06/08/2022 01:05:10,17.16,0.00,,,,
5915,06/08/2022 01:05:20,17.16,0.00,,,,
5916,06/08/2022 01:05:30,17.16,0.00,,,,
5917,06/08/2022 01:05:40,17.11,0.00,,,,
5918,06/08/2022 01:05:50,17.16,0.00,,,,
5919,06/08/2022 01:06:00,17.11,0.00,,,,
5920,06/08/2022 01:06:10,17.16,0.00,,,,
5921,06/08/2022 01:06:20,17.16,0.00,,,,
5922,06/08/2022 01:06:30,17.16,0.00,,,,
5923,06/08/2022 01:06:40,17.16,0.00,,,,
5924,06/08/2022 01:06:50,17.16,0.00,,,,
5925,06/08/2022 01:07:00,17.11,0.00,,,,
5926,06/08/2022 01:07:10,17.11,0.00,,,,
5927,06/08/2022 01:07:20,17.16,0.00,,,,
5928,06/08/2022 01:07:30,17.16,0.00,,,,
5929,06/08/2022 01:07:40,17.11,0.00,,,,
5930,06/08/2022 01:07:50,17.16,0.00,,,,
5931,06/08/2022 01:08:00,17.20,0.00,,,,
5932,06/08/2022 01:08:10,17.11,0.00,,,,
5933,06/08/2022 01:08:20,17.20,0.00,,,,
5934,06/08/2022 01:08:30,17.16,0.00,,,,
5935,06/08/2022 01:08:40,17.20,0.00,,,,
5936,06/08/2022 01:08:50,17.16,0.00,,,,
5937,06/08/2022 01:09:00,17.16,0.00,,,,
5938,06/08/2022 01:09:10,17.11,0.00,,,,
5939,06/08/2022 01:09:20,17.11,0.00,,,,
5940,06/08/2022 01:09:30,17.11,0.00,,,,
5941,06/08/2022 01:09:40,17.20,0.00,,,,
5942,06/08/2022 01:09:50,17.16,0.00,,,,
5943,06/08/2022 01:10:00,17.11,0.00,,,,
5944,06/08/2022 01:10:10,17.16,0.00,,,,
5945,06/08/2022 01:10:20,17.20,0.00,,,,
5946,06/08/2022 01:10:30,17.20,0.00,,,,
5947,06/08/2022 01:10:40,17.16,0.00,,,,
5948,06/08/2022 01:10:50,17.16,0.00,,,,
5949,06/08/2022 01:11:00,17.16,0.00,,,,
5950,06/08/2022 01:11:10,17.11,0.00,,,,
5951,06/08/2022 01:11:20,17.16,0.00,,,,
5952,06/08/2022 01:11:30,17.20,0.00,,,,
5953,06/08/2022 01:11:40,17.16,0.00,,,,
5954,06/08/2022 01:11:50,17.16,0.00,,,,
5955,06/08/2022 01:12:00,17.16,0.00,,,,
5956,06/08/2022 01:12:10,17.20,0.00,,,,
5957,06/08/2022 01:12:20,17.16,0.00,,,,
5958,06/08/2022 01:12:30,17.16,0.00,,,,
5959,06/08/2022 01:12:40,17.16,0.00,,,,
5960,06/08/2022 01:12:50,17.11,0.00,,,,
5961,06/08/2022 01:13:00,17.20,0.00,,,,
5962,06/08/2022 01:13:10,17.16,0.00,,,,
5963,06/08/2022 01:13:20,17.20,0.00,,,,
5964,06/08/2022 01:13:30,17.16,0.00,,,,
5965,06/08/2022 01:13:40,17.16,0.00,,,,
5966,06/08/2022 01:13:50,17.16,0.00,,,,
5967,06/08/2022 01:14:00,17.11,0.00,,,,
5968,06/08/2022 01:14:10,17.16,0.00,,,,
5969,06/08/2022 01:14:20,17.11,0.00,,,,
5970,06/08/2022 01:14:30,17.16,0.00,,,,
5971,06/08/2022 01:14:40,17.20,0.00,,,,
5972,06/08/2022 01:14:50,17.16,0.00,,,,
5973,06/08/2022 01:15:00,17.20,0.00,,,,
5974,06/08/2022 01:15:10,17.16,0.00,,,,
5975,06/08/2022 01:15:20,17.11,0.00,,,,
5976,06/08/2022 01:15:30,17.20,0.00,,,,
5977,06/08/2022 01:15:40,17.16,0.00,,,,
5978,06/08/2022 01:15:50,17.16,0.00,,,,
5979,06/08/2022 01:16:00,17.11,0.00,,,,
5980,06/08/2022 01:16:10,17.11,0.00,,,,
5981,06/08/2022 01:16:20,17.16,0.00,,,,
5982,06/08/2022 01:16:30,17.11,0.00,,,,
5983,06/08/2022 01:16:40,17.16,0.00,,,,
5984,06/08/2022 01:16:50,17.11,0.00,,,,
5985,06/08/2022 01:17:00,17.11,0.00,,,,
5986,06/08/2022 01:17:10,17.16,0.00,,,,
5987,06/08/2022 01:17:20,17.16,0.00,,,,
5988,06/08/2022 01:17:30,17.16,0.00,,,,
5989,06/08/2022 01:17:40,17.11,0.00,,,,
5990,06/08/2022 01:17:50,17.11,0.00,,,,
5991,06/08/2022 01:18:00,17.16,0.00,,,,
5992,06/08/2022 01:18:10,17.16,0.00,,,,
5993,06/08/2022 01:18:20,17.11,0.00,,,,
5994,06/08/2022 01:18:30,17.16,0.00,,,,
5995,06/08/2022 01:18:40,17.07,0.00,,,,
5996,06/08/2022 01:18:50,17.11,0.00,,,,
5997,06/08/2022 01:19:00,17.16,0.00,,,,
5998,06/08/2022 01:19:10,17.16,0.00,,,,
5999,06/08/2022 01:19:20,17.16,0.00,,,,
6000,06/08/2022 01:19:30,17.11,0.00,,,,
6001,06/08/2022 01:19:40,17.11,0.00,,,,
6002,06/08/2022 01:19:50,17.07,0.00,,,,
6003,06/08/2022 01:20:00,17.11,0.00,,,,
6004,06/08/2022 01:20:10,17.11,0.00,,,,
6005,06/08/2022 01:20:20,17.16,0.00,,,,
6006,06/08/2022 01:20:30,17.16,0.00,,,,
6007,06/08/2022 01:20:40,17.11,0.00,,,,
6008,06/08/2022 01:20:50,17.11,0.00,,,,
6009,06/08/2022 01:21:00,17.11,0.00,,,,
6010,06/08/2022 01:21:10,17.16,0.00,,,,
6011,06/08/2022 01:21:20,17.16,0.00,,,,
6012,06/08/2022 01:21:30,17.11,0.00,,,,
6013,06/08/2022 01:21:40,17.11,0.00,,,,
6014,06/08/2022 01:21:50,17.16,0.00,,,,
6015,06/08/2022 01:22:00,17.16,0.00,,,,
6016,06/08/2022 01:22:10,17.11,0.00,,,,
6017,06/08/2022 01:22:20,17.11,0.00,,,,
6018,06/08/2022 01:22:30,17.11,0.00,,,,
6019,06/08/2022 01:22:40,17.11,0.00,,,,
6020,06/08/2022 01:22:50,17.11,0.00,,,,
6021,06/08/2022 01:23:00,17.11,0.00,,,,
6022,06/08/2022 01:23:10,17.11,0.00,,,,
6023,06/08/2022 01:23:20,17.11,0.00,,,,
6024,06/08/2022 01:23:30,17.16,0.00,,,,
6025,06/08/2022 01:23:40,17.11,0.00,,,,
6026,06/08/2022 01:23:50,17.11,0.00,,,,
6027,06/08/2022 01:24:00,17.11,0.00,,,,
6028,06/08/2022 01:24:10,17.11,0.00,,,,
6029,06/08/2022 01:24:20,17.11,0.00,,,,
6030,06/08/2022 01:24:30,17.11,0.00,,,,
6031,06/08/2022 01:24:40,17.11,0.00,,,,
6032,06/08/2022 01:24:50,17.11,0.00,,,,
6033,06/08/2022 01:25:00,17.11,0.00,,,,
6034,06/08/2022 01:25:10,17.11,0.00,,,,
6035,06/08/2022 01:25:20,17.11,0.00,,,,
6036,06/08/2022 01:25:30,17.07,0.00,,,,
6037,06/08/2022 01:25:40,17.11,0.00,,,,
6038,06/08/2022 01:25:50,17.11,0.00,,,,
6039,06/08/2022 01:26:00,17.11,0.00,,,,
6040,06/08/2022 01:26:10,17.11,0.00,,,,
6041,06/08/2022 01:26:20,17.11,0.00,,,,
6042,06/08/2022 01:26:30,17.11,0.00,,,,
6043,06/08/2022 01:26:40,17.11,0.00,,,,
6044,06/08/2022 01:26:50,17.16,0.00,,,,
6045,06/08/2022 01:27:00,17.07,0.00,,,,
6046,06/08/2022 01:27:10,17.11,0.00,,,,
6047,06/08/2022 01:27:20,17.11,0.00,,,,
6048,06/08/2022 01:27:30,17.11,0.00,,,,
6049,06/08/2022 01:27:40,17.16,0.00,,,,
6050,06/08/2022 01:27:50,17.11,0.00,,,,
6051,06/08/2022 01:28:00,17.07,0.00,,,,
6052,06/08/2022 01:28:10,17.11,0.00,,,,
6053,06/08/2022 01:28:20,17.07,0.00,,,,
6054,06/08/2022 01:28:30,17.07,0.00,,,,
6055,06/08/2022 01:28:40,17.11,0.00,,,,
6056,06/08/2022 01:28:50,17.11,0.00,,,,
6057,06/08/2022 01:29:00,17.07,0.00,,,,
6058,06/08/2022 01:29:10,17.16,0.00,,,,
6059,06/08/2022 01:29:20,17.07,0.00,,,,
6060,06/08/2022 01:29:30,17.07,0.00,,,,
6061,06/08/2022 01:29:40,17.11,0.00,,,,
6062,06/08/2022 01:29:50,17.07,0.00,,,,
6063,06/08/2022 01:30:00,17.11,0.00,,,,
6064,06/08/2022 01:30:10,17.07,0.00,,,,
6065,06/08/2022 01:30:20,17.07,0.00,,,,
6066,06/08/2022 01:30:30,17.11,0.00,,,,
6067,06/08/2022 01:30:40,17.07,0.00,,,,
6068,06/08/2022 01:30:50,17.07,0.00,,,,
6069,06/08/2022 01:31:00,17.11,0.00,,,,
6070,06/08/2022 01:31:10,17.07,0.00,,,,
6071,06/08/2022 01:31:20,17.16,0.00,,,,
6072,06/08/2022 01:31:30,17.07,0.00,,,,
6073,06/08/2022 01:31:40,17.07,0.00,,,,
6074,06/08/2022 01:31:50,17.11,0.00,,,,
6075,06/08/2022 01:32:00,17.07,0.00,,,,
6076,06/08/2022 01:32:10,17.11,0.00,,,,
6077,06/08/2022 01:32:20,17.07,0.00,,,,
6078,06/08/2022 01:32:30,17.03,0.00,,,,
6079,06/08/2022 01:32:40,17.11,0.19,,,,
6080,06/08/2022 01:32:50,17.11,0.00,,,,
6081,06/08/2022 01:33:00,17.07,0.00,,,,
6082,06/08/2022 01:33:10,17.11,0.00,,,,
6083,06/08/2022 01:33:20,17.07,0.00,,,,
6084,06/08/2022 01:33:30,17.11,0.00,,,,
6085,06/08/2022 01:33:40,17.11,0.00,,,,
6086,06/08/2022 01:33:50,17.07,0.00,,,,
6087,06/08/2022 01:34:00,17.07,0.00,,,,
6088,06/08/2022 01:34:10,17.07,0.00,,,,
6089,06/08/2022 01:34:20,17.11,0.00,,,,
6090,06/08/2022 01:34:30,17.11,0.00,,,,
6091,06/08/2022 01:34:40,17.07,0.00,,,,
6092,06/08/2022 01:34:50,17.11,0.00,,,,
6093,06/08/2022 01:35:00,17.07,0.00,,,,
6094,06/08/2022 01:35:10,17.07,0.00,,,,
6095,06/08/2022 01:35:20,17.11,0.00,,,,
6096,06/08/2022 01:35:30,17.11,0.00,,,,
6097,06/08/2022 01:35:40,17.11,0.00,,,,
6098,06/08/2022 01:35:50,17.11,0.00,,,,
6099,06/08/2022 01:36:00,17.11,0.00,,,,
6100,06/08/2022 01:36:10,17.07,0.00,,,,
6101,06/08/2022 01:36:20,17.11,0.00,,,,
6102,06/08/2022 01:36:30,17.11,0.00,,,,
6103,06/08/2022 01:36:40,17.16,0.00,,,,
6104,06/08/2022 01:36:50,17.07,0.00,,,,
6105,06/08/2022 01:37:00,17.11,0.00,,,,
6106,06/08/2022 01:37:10,17.11,0.00,,,,
6107,06/08/2022 01:37:20,17.07,0.00,,,,
6108,06/08/2022 01:37:30,17.11,0.00,,,,
6109,06/08/2022 01:37:40,17.11,0.00,,,,
6110,06/08/2022 01:37:50,17.11,0.00,,,,
6111,06/08/2022 01:38:00,17.07,0.00,,,,
6112,06/08/2022 01:38:10,17.07,0.00,,,,
6113,06/08/2022 01:38:20,17.11,0.00,,,,
6114,06/08/2022 01:38:30,17.07,0.00,,,,
6115,06/08/2022 01:38:40,17.11,0.00,,,,
6116,06/08/2022 01:38:50,17.11,0.00,,,,
6117,06/08/2022 01:39:00,17.07,0.00,,,,
6118,06/08/2022 01:39:10,17.07,0.00,,,,
6119,06/08/2022 01:39:20,17.07,0.00,,,,
6120,06/08/2022 01:39:30,17.11,0.00,,,,
6121,06/08/2022 01:39:40,17.11,0.00,,,,
6122,06/08/2022 01:39:50,17.07,0.00,,,,
6123,06/08/2022 01:40:00,17.07,0.00,,,,
6124,06/08/2022 01:40:10,17.07,0.00,,,,
6125,06/08/2022 01:40:20,17.11,0.00,,,,
6126,06/08/2022 01:40:30,17.03,0.00,,,,
6127,06/08/2022 01:40:40,17.07,0.00,,,,
6128,06/08/2022 01:40:50,17.07,0.00,,,,
6129,06/08/2022 01:41:00,17.03,0.00,,,,
6130,06/08/2022 01:41:10,17.11,0.00,,,,
6131,06/08/2022 01:41:20,17.07,0.00,,,,
6132,06/08/2022 01:41:30,17.07,0.00,,,,
6133,06/08/2022 01:41:40,17.03,0.00,,,,
6134,06/08/2022 01:41:50,17.03,0.00,,,,
